Column2,Column3,Column4
▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓,4,nan
？？？？,4,nan
？？？？,4,nan
1,4,nan
⊙▽⊙,4,nan
▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓,4,nan
1,4,nan
？？？？,4,nan
……,4,nan
……,4,nan
……,4,nan
1,4,nan
<安玖>然而并没有什么用，请各位小可爱迎接二次高能,4,nan
……,4,nan
……,4,nan
1,4,nan
？？？？,4,nan
？？？？,4,nan
1,4,nan
1,4,nan
1,4,nan
……,4,nan
？？？？,4,nan
1,4,nan
……,4,nan
？？？？,4,nan
1,4,nan
1,4,nan
……,4,nan
……,4,nan
………,4,nan
？？？？,4,nan
？？？？,4,nan
?'?'?,4,nan
？？？？,4,nan
？？？？！！！！,4,nan
1,4,nan
？？？？？,4,nan
？？？？？,4,nan
………,4,nan
………………………………………~~~~~~~~~……………………~~~~…………~~~………~~…~……………………………………………………………………………………………………………………………………,4,nan
……………………………………………………………………………………………………………………………………………………………………~~~……………………………………………………………………………………………,4,nan
……好萌,4,nan
……说实话我觉得白米的叫声比鬼更可怕（我不怕鬼）,4,nan
??????????????????????????,4,nan
????????????,4,nan
?????????????,4,nan
????????????这分别都是什么星座?,4,nan
????????,4,nan
?狮子座,4,nan
←_←(>﹏<),4,nan
1,4,nan
??狮子座耶！,4,nan
？？？？？,4,nan
??,4,nan
?,4,nan
????????????????,4,nan
??????????????????????????????????????????????,4,nan
1,4,nan
1,4,nan
←不，依旧是受，只不过从炸毛受变成了认真受,4,nan
1,4,nan
？？？？？,4,nan
1,4,nan
?,4,nan
????????????????????????,4,nan
1,4,nan
1,4,nan
？？？？？,4,nan
??????????????????????????,4,nan
?蛇夫座肯定有高能啊,4,nan
0,4,nan
1,4,nan
1,4,nan
？？？？？,4,nan
？？？？？、,4,nan
╭(°A°`)╮,4,nan
0,4,nan
1,4,nan
0,4,nan
1,4,nan
0,4,nan
1,4,nan
0,4,nan
0,4,nan
1,4,nan
'0,4,nan
╭(°A°`)╮,4,nan
?＼??(???)??/／?加油啊喂,0,nan
1,4,nan
？？？？？？,4,nan
??ヽ(°▽°)ノ?完结撒花！,0,nan
╭(°A°`)╮,4,nan
0.5倍食用更佳~,4,nan
1,4,nan
？？？？？？,4,nan
？？？？？？,4,nan
？？？？？？,4,nan
1,4,nan
1,4,nan
0.5倍速的真的绝,4,nan
??ヽ(°▽°)ノ?完结撒花！,0,nan
0.5倍速听这句小哥哥是鬼畜,4,nan
0.5倍速新世界,4,nan
??ヽ(°▽°)ノ?完结撒花！,0,nan
╭(°A°`)╮,4,nan
？？？？？？,4,nan
╭(°A°`)╮,4,nan
╭(°A°`)╮,4,nan
0.5好下饭,4,nan
？？？？？？,4,nan
?*??????:?????:??????*? ???.  .??.。 ??*?????゜?*??????:?゜?*??????:?????:????*??????:?????:??????*? ??,4,nan
??ヽ(°▽°)ノ?完结撒花！,0,nan
1,4,nan
00:48,4,nan
1,4,nan
1,4,nan
1,4,nan
？？？？？？？,4,nan
049,4,nan
1,4,nan
1,4,nan
1,4,nan
1,4,nan
1,4,nan
1,4,nan
???????,4,nan
1,4,nan
049,4,nan
1,4,nan
？？？？？？？,4,nan
049,4,nan
049,4,nan
?*??????:?????:??????*? ???.  .??.。 ??*?????゜?*??????:?゜?*??????:?????:????*??????:?????:??????*? ??,4,nan
049,4,nan
049,4,nan
1,4,nan
049！！！！,4,nan
049？？？,4,nan
？？？？？？？,4,nan
049么么哒,4,nan
049小哥哥！,4,nan
?*??????:?????:??????*? ???.  .??.。 ??*?????゜?*??????:?゜?*??????:?????:????*??????:?????:??????*? ??,4,nan
1,4,nan
？？？？？？？,4,nan
049小可爱是你吗,4,nan
049小天使!,4,nan
1.3万,4,nan
0.5倍好评,0,nan
0.5倍很享受,0,nan
1.5倍新世界,4,nan
1,4,nan
1.5的那个，哇！就不晕了,4,nan
1.5看有惊喜,4,nan
1,4,nan
1,4,nan
1,4,nan
10.04秒贴脸高能！,4,nan
1,4,nan
1,4,nan
1,4,nan
1,4,nan
？？？？？？？,4,nan
10.11,4,nan
1,4,nan
1,4,nan
1,4,nan
1,4,nan
10：02音效高能！请耳机党做好准备！届时，会为您做出提醒！,4,nan
？？？？？？？,4,nan
1,4,nan
1,4,nan
10：50有柜子归为小高能！请做好准备！届时，为您做出提醒！,4,nan
100,4,nan
10000年了,4,nan
10086,4,nan
10086,4,nan
1,4,nan
1031,4,nan
1031！！,4,nan
10个害怕9个笑，有个在狂笑,4,nan
10秒后有小强，高能预警,4,nan
10人中6人狂笑4人害怕,4,nan
-1,4,nan
1             1,4,nan
10月25留名,4,nan
？？？？？？？,4,nan
11,4,nan
？？？？？？？,4,nan
？？？？？？？,4,nan
11,4,nan
？？？？？？？？,4,nan
"1,5倍速关门的声音有毒",4,nan
11,4,nan
？？？？？？？？,4,nan
？？？？？？？？,4,nan
1.4w了,4,nan
11,4,nan
11.13,4,nan
？？？？？？？？,4,nan
1.55,4,nan
1.5不晕，但是视角晃得晕,1,nan
?*??????:?????:??????*? ???.  .??.。 ??*?????゜?*??????:?゜?*??????:?????:????*??????:?????:??????*? ??,4,nan
11.17报到,4,nan
？？？？？？？？？,4,nan
1.5还是晕+1,1,nan
?*??????:?????:??????*? ???.  .??.。 ??*?????゜?*??????:?゜?*??????:?????:????*??????:?????:??????*? ??,4,nan
11.20,4,nan
1.5没那么晕,4,nan
10.20,4,nan
11：42前方一群哥哥高能！请做好准备！届时！粉色高能君将为您做出提醒！,4,nan
111,4,nan
111,4,nan
？？？？？？？？？,4,nan
？？？？？？？？？,4,nan
10.28,4,nan
10.4,4,nan
100层,4,nan
111,4,nan
?????????,4,nan
？？？？？？？？？,4,nan
111,4,nan
10年后,4,nan
……心疼,1,nan
？？？？？？？？？,4,nan
?????????,4,nan
？？？？？？？？？？,4,nan
11.17,4,nan
？？？？？？？？？？,4,nan
??????????,4,nan
111,4,nan
111,4,nan
？？？？？？？？？？、,4,nan
111,4,nan
111,4,nan
111,4,nan
111,4,nan
……怎么玩的下手,1,nan
？？？？？？？？？？？？？,4,nan
11.29到12.20大概吧,4,nan
111,4,nan
？？？？？？？？？？？？？？,4,nan
???????????????,4,nan
111,4,nan
?？,4,nan
11.30,4,nan
11.6,4,nan
11月30号到12月17号吧算13星座里的,4,nan
11月三十号来考古,4,nan
00:08，还活着,4,nan
12.28,4,nan
12.7,4,nan
？？？？？？？？？？？？？？？,4,nan
12把吗？,4,nan
12星座有12扇门么～咪咪,4,nan
12星座有占卜的成分在里面，蛇夫座是夜空存在的星星，象征个p的死亡,2,nan
111,4,nan
111,4,nan
13把星座钥匙，还有阁楼，神秘，隐窝等,4,nan
111,4,nan
????????????????,4,nan
？？？？？？？？？？？？？？？？？、,4,nan
？？？？？？？？？？？？？？？？？？,4,nan
？？？？？？？？？？？？？？？？？？？？,4,nan
？？？？？？？？？？？？？？？？？？？？？,4,nan
？？？？？？？？？？？？？？？？？？？？？？？？,4,nan
？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？,4,nan
111,4,nan
1433223的都是魔鬼吗,4,nan
0.5倍速听米米的尖叫声，感觉蛮………嘻嘻,0,nan
15:19,4,nan
111,4,nan
049逃离,4,nan
？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？！？！,4,nan
111,4,nan
？？？？？？？？？？？服气,4,nan
111,4,nan
16:32,4,nan
19.10.31有人吗,4,nan
19.10.7,4,nan
19.11.15,4,nan
19.9.9报道,4,nan
？？？？层层恐惧的构思,4,nan
19年7.9,4,nan
19年8月20有人吗,4,nan
19年9.8有人嘛,4,nan
1个附身符能过？,4,nan
2,4,nan
2,4,nan
1.5我还是晕！！！,1,nan
2,4,nan
111,4,nan
10：04高能注意！！！,4,nan
2,4,nan
111,4,nan
111,4,nan
111,4,nan
111,4,nan
2.1的别走,4,nan
？？？？哥哥,4,nan
2.30,4,nan
111,4,nan
111,4,nan
111,4,nan
2。15,4,nan
？？？？什么鬼啊？米米呢？,4,nan
1111,4,nan
1111,4,nan
2。15,4,nan
10000年过去了,4,nan
1111,4,nan
1111,4,nan
2/6？,4,nan
1111,4,nan
10000年过去了,4,nan
1111,4,nan
1111,4,nan
1111,4,nan
2:36,4,nan
1111,4,nan
20.2.5,4,nan
？？？发生了什么？,4,nan
20.20秒关门小高能！,4,nan
20.4.22那位你终于看到这集了我好怕,4,nan
1111!,4,nan
？？？凉了？,4,nan
11111,4,nan
20.4.22有,4,nan
11111,4,nan
20.7.10有人吗有人扣个666！,4,nan
？？？路痴一一脸懵逼,4,nan
100都沒有,4,nan
11111,4,nan
？？？男孩子吗？,4,nan
1080p都拯救不了的画质,4,nan
11111,4,nan
11111,4,nan
2008年那个卧槽有手就行？？？66不是2020年出的吗,4,nan
20145.3有人吗,4,nan
2018年11月2号，感谢另外两个小伙伴一起看。。。。,4,nan
2018年11月2号，另外的一个人，谢谢你一起看！！！！,4,nan
2019  8.17,4,nan
11111,4,nan
2019  8.28,4,nan
10月20号  今天有人看的嘛☆,4,nan
11111,4,nan
11111,4,nan
？？？扭，你更吓人吧,4,nan
11111,4,nan
11111,4,nan
2019 8 17,4,nan
11111,4,nan
12.30的朋友在吗,4,nan
12000年过去了,4,nan
2019 8 17,4,nan
？？？我怎么变色了？,4,nan
2019 8.2 还有在看的吗？,4,nan
11111,4,nan
"2019,7,24",4,nan
"2019,7,24",4,nan
？？？这次小姐姐哪去了？,4,nan
11111,4,nan
2019.12,4,nan
11111,4,nan
111111,4,nan
2019-07-06  有人吗,4,nan
111111,4,nan
2019-07-26 有没有人,4,nan
111111,4,nan
111111,4,nan
2019-2-22,4,nan
111111,4,nan
111111,4,nan
2019年1月20号,4,nan
111111,4,nan
111111,4,nan
2019年8月11号，现在有人再看嘛？,4,nan
13...肯定是最后boss,4,nan
2020 4月20号!,4,nan
111111,4,nan
1111111,4,nan
2020 5.28,4,nan
2020 的hi,4,nan
1111111,4,nan
1111111,4,nan
2020*3*30，有小姐姐吗,4,nan
1111111,4,nan
13是一个不祥的数字,4,nan
2.0倍速，再见了各位，我是紫色高能君江归哦,4,nan
11111111,4,nan
？？那有高能,4,nan
11111111,4,nan
？？前面那个弹幕吓得。。乱码了？？,4,nan
？？炸了的我信了,4,nan
2020.03.01,4,nan
2020.03.18,4,nan
？剧透的有事吗,2,nan
？你现在也开始吓人了？长本事了哈？,2,nan
2020.12 19,4,nan
2018下半年计划安排时间出来了啊,4,nan
111111111111111111,4,nan
2020.3.3,4,nan
？我以为我卡了？？,4,nan
111111111111111111111,4,nan
111111111111111111111111111111111,4,nan
2020.3.5在此报道,4,nan
2020/4/5,4,nan
2020628,4,nan
1111111111111111111111111111111111111111111111111111111111111111111111111,4,nan
1111111222,4,nan
0.5倍太有喜感了,0,nan
？小姐姐哪去了,4,nan
2020的我二度考古~,4,nan
2020的来考古,4,nan
2020年疫情4月4前来考古,4,nan
2020的有吗……,4,nan
12.2蓝字姬又来看了一遍凶宅～(蓝字姬),4,nan
？虚晃你叫啥！？吓死我了！,3,nan
？咋回来了。,4,nan
2020来考核,4,nan
@ω@,4,nan
2020年10月12日,4,nan
2020年1月10报道,4,nan
12:58音效高能！请调小声音食用！粉色高能君要下岗了！再见~,4,nan
2020年7月15日,4,nan
1234,4,nan
1234,4,nan
2020年8.28,4,nan
12把钥匙拿齐，雅典娜会出来的,4,nan
12月3日刚挂完滴流我就来看了，，,4,nan
14，稳得一批（摊手）,4,nan
1423223,4,nan
|,4,nan
2020中考前还没看完，我还有救吗,4,nan
2039.5.17,4,nan
23：34前来报告,4,nan
～(￣▽￣～)(～￣▽￣)～,4,nan
233→_→,4,nan
～(￣▽￣～)(～￣▽￣)～,4,nan
20年3.19,4,nan
～(￣▽￣～)(～￣▽￣)～,4,nan
～(￣▽￣～)(～￣▽￣)～,4,nan
1423223,4,nan
20年4月1号bewen,4,nan
0.5笑死我,0,nan
21.2.21,4,nan
21：39在再看的扣1,4,nan
21集完全不够,4,nan
1.3万收藏了哈哈哈哈哈,0,nan
~啊啊啊啊啊啊,3,nan
1423223,4,nan
~啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
1.5倍速好评,0,nan
1423223,4,nan
22,4,nan
~啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
1111自问自答嘛哈哈也太可爱了吧,0,nan
1423223？？？,4,nan
2个人的那个，我在,4,nan
1423223？？？,4,nan
1423223哈哈哈，绝了,4,nan
1433,4,nan
2换电池,4,nan
22.14,4,nan
22.35,4,nan
22.57,4,nan
1433,4,nan
22:05,4,nan
2刷回来,4,nan
22；54,4,nan
3d眩晕为什么现实里不晕,4,nan
1433223,4,nan
23:45分  一个人  刺激,4,nan
1433223,4,nan
1433223,4,nan
1433223,4,nan
1433223,4,nan
3点了 我还在看,4,nan
1433223,4,nan
1433223,4,nan
1433223,4,nan
1433223,4,nan
23333333头都不用回一把过,4,nan
233333拔撒旦的角,4,nan
1433223,4,nan
1433223,4,nan
1433223,4,nan
1433223,4,nan
233333又是这个,4,nan
23333神棍,4,nan
23333是是是,4,nan
1433223,4,nan
1433223,4,nan
23333头给他扭掉,4,nan
～啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
???我变色了,4,nan
1433223,4,nan
“我肯定不会再被她吓到了”,4,nan
1433223,4,nan
《他进那个房间了吗》,4,nan
1433223,4,nan
1433223,4,nan
2333前面推车车的别走。,4,nan
29号hhh,4,nan
2楼也有可以烧符咒的地方(*/ω＼*),4,nan
1433223,4,nan
1433223,4,nan
1433223,4,nan
2没弹幕？,4,nan
3日21,4,nan
2米摔死，3米毫发无伤？,4,nan
1433223,4,nan
1433223,4,nan
【其实不是,4,nan
1433223,4,nan
2米死的鸡肋男主，脚一滑药丸,4,nan
2女主死了,4,nan
3,4,nan
1433223,4,nan
+1 哇，受到惊吓,3,nan
1433223,4,nan
1433223,4,nan
1433223 1433223,4,nan
1433223張芬芳,4,nan
1433233,4,nan
1433253,4,nan
14岁小可爱接受挑战！,4,nan
15,4,nan
421的我求你们回一下吧,1,nan
1502个收藏了……海星,4,nan
55555555,1,nan
<安玖>不会有第二只羊角哥的哦，因为撒旦不生二胎的【手动滑稽】,4,nan
6000年过去了,4,nan
60块钱?都够我买十个圣晶石了,4,nan
∑(￣□￣;),4,nan
∴？？？？？？,4,nan
1551,4,nan
3,4,nan
3,4,nan
3,4,nan
↑纠正，是与小哥哥浴室play,4,nan
160,4,nan
17,4,nan
3,4,nan
18,4,nan
↓+1,4,nan
18,4,nan
7个多小时,4,nan
3,4,nan
━Σ(?Д?|||)━顺带惊吓,3,nan
18,4,nan
18,4,nan
3,4,nan
18,4,nan
┭┮﹏┭┮，我好怕,1,nan
3,4,nan
3,4,nan
3.1415926,4,nan
3.1415926,4,nan
3.2弹幕,4,nan
3：36有小高能，请做好准备，届时会为您做出提醒！,4,nan
█████████████████████████弹幕护体███████████████████████████████████████████,3,nan
30万粉丝群的角色扮演说的事情。,4,nan
33，emmm,4,nan
35,4,nan
3602,4,nan
18,4,nan
18,4,nan
3602？,4,nan
180,4,nan
8000年过去了,4,nan
361    滑稽,4,nan
19 11 22,4,nan
1998吧,4,nan
19年9月19,4,nan
361？,4,nan
19岁剩男接受挑战,4,nan
361°,4,nan
361°,4,nan
361°,4,nan
3615,4,nan
3615,4,nan
3615,4,nan
1号笑死，2号准备,4,nan
3615,4,nan
2.0倍加速中...,4,nan
3628？,4,nan
36524,4,nan
38！,4,nan
3D版下一百层,4,nan
8终于想起用护身符了,4,nan
1433223的是魔鬼吗哈哈哈哈哈哈哈,0,nan
·-·,4,nan
2.0倍真好,4,nan
2：12,4,nan
2:13,4,nan
3个护身符怎么就2个了,4,nan
3个护身符怎么就2个了,4,nan
20,4,nan
……求问七集下来阿婆讲了几句我懂了,4,nan
4,4,nan
4,4,nan
20.4.22小组又多了一个人,4,nan
……确认存活？,4,nan
4.18,4,nan
450740,4,nan
4900+了,4,nan
4个？,4,nan
4个护身符,4,nan
2000 years later,4,nan
2018,4,nan
2019,4,nan
4月23报道,4,nan
……我一个男的看恐怖游戏…竟然“立”起来了（慌）,4,nan
……这房子多大啊还有地图,4,nan
…这…是哪儿啊…,4,nan
2019 3 4 10 08,4,nan
♂,4,nan
2019，8，11，9点,4,nan
♂,4,nan
2.0倍速好快乐,0,nan
223,0,nan
9012了，在找高能君的我,4,nan
5,4,nan
96年的老处男泪目,1,nan
"2019.0324,2人正在观看。。",4,nan
2019.0814,4,nan
5,4,nan
5,4,nan
2020,4,nan
BGM啊啊啊,4,nan
5,4,nan
233,0,nan
5.15,4,nan
2020,4,nan
2020,4,nan
233,0,nan
56星座？,4,nan
2020  6  19,4,nan
5吧？,4,nan
5次叭,4,nan
5个？你用吗,4,nan
5月24下午3点报道,4,nan
6,4,nan
6.29考古,4,nan
2020 3  23   有人吗有人扣个3,4,nan
2020。三月二十有人吗,4,nan
2020421,4,nan
2020520快乐人生,4,nan
60多的游戏你觉得手机可能玩吗？,4,nan
60块钱，能玩这么久，真赚,4,nan
60块钱不是白花的,4,nan
2020520凌晨三点左右,4,nan
2020咯,4,nan
60块钱卖你，亏死了，不给你点糟糕体验,4,nan
2020年了,4,nan
66666666,4,nan
66666666,4,nan
66666666,4,nan
2020五月十日,4,nan
2021/1/11,4,nan
202的,4,nan
666666666,4,nan
666666666,4,nan
666666666,4,nan
233,0,nan
20年7月10的朋友举手手！,4,nan
21p,4,nan
222,4,nan
6666666666,4,nan
2222,4,nan
2222,4,nan
66666666666,4,nan
22222,4,nan
666666666666,4,nan
2222222,4,nan
22224,4,nan
233,0,nan
BGM骤停,4,nan
666666666666,4,nan
233,0,nan
233,0,nan
233,0,nan
6666666666666,4,nan
666666666666666,4,nan
233,0,nan
233,0,nan
233,0,nan
233,0,nan
233,0,nan
233,0,nan
233,0,nan
233,0,nan
66666666666666666,4,nan
6666666666666666666666,4,nan
6666666666666666666666666,4,nan
666666666666666666666666666666,4,nan
0.5倍我变色了,4,nan
BSAA已经进入调查大家不要慌张,4,nan
233,0,nan
233,0,nan
233,0,nan
6666但进度条是什么鬼呀？,4,nan
233,0,nan
233,0,nan
233,0,nan
0.5倍新世界,4,nan
666真的很良心,4,nan
0.5倍新世界,4,nan
6逼,4,nan
233,0,nan
7,4,nan
233,0,nan
7,4,nan
233,0,nan
2333,0,nan
2333,0,nan
7,4,nan
7                           7       7   7            7,4,nan
clour,4,nan
2333,0,nan
7：56,4,nan
72星宿吗,4,nan
2333,0,nan
0.5倍新世界,4,nan
0.5倍真的特别神奇,4,nan
0:44我好怕，瑟瑟发抖,3,nan
cool……,4,nan
76层  算上底下那层,4,nan
049是你吗,4,nan
7个小时。相当3部电影,4,nan
049是你吗,4,nan
049是你吗049,4,nan
8.19,4,nan
80！,4,nan
cyclone,4,nan
80！,4,nan
233，坚强,4,nan
80！,4,nan
80！,4,nan
233，坚强,4,nan
049小医生,4,nan
1.31秒小高能,4,nan
2333,0,nan
2333,0,nan
daddy,4,nan
1:28,4,nan
2333,0,nan
2333,0,nan
2333,0,nan
10000次拉闸后...,4,nan
2333,0,nan
80！,4,nan
80！,4,nan
80！,4,nan
2333,0,nan
2333,0,nan
80！80！80！,4,nan
80000！,4,nan
2333,0,nan
2333,0,nan
2333,0,nan
2333,0,nan
2333,0,nan
